"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010008,"Silver Classic Saver Plus",23818NJ001,,NJN001,NJS001,NJF001,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010008-02,"Zero Cost Sharing Plan Variation",100.00%,1,No,Yes,No,100,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",100%,"Not Applicable",No,"AIAN Cost Share","$0 ","$0 ","$0 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010008,"Silver Classic Saver Plus",23818NJ001,,NJN001,NJS001,NJF001,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010008-03,"Limited Cost Sharing Plan Variation",71.33%,0.712414005,No,Yes,No,100,,,,,,,,,,,,,,,,,,"$9,600 ","$9600 per person | $19200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$500 ","$500 per person | $1000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | $500 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",100%,"Not Applicable",No,"Silver Classic Saver Plus","$0 ","$0 ","$0 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010008,"Silver Classic Saver Plus",23818NJ001,,NJN001,NJS001,NJF001,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010008-04,"73% AV Level Silver Plan",73.44%,0.733679888,No,Yes,No,100,,,,,,,,,,,,,,,,,,"$7,850 ","$7850 per person | $15700 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$500 ","$500 per person | $1000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | $500 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$500 ","$300 ","$4,700 ","$0 ","$500 ","$500 ","$1,800 ","$0 ",100%,"Not Applicable",No,"Silver Classic Saver Plus CSR 250","$500 ","$400 ","$800 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010008,"Silver Classic Saver Plus",23818NJ001,,NJN001,NJS001,NJF001,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010008-05,"87% AV Level Silver Plan",87.31%,0.872766281,No,Yes,No,100,,,,,,,,,,,,,,,,,,"$3,150 ","$3150 per person | $6300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$200 ","$200 per person | $400 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$100 ","$3,000 ","$0 ","$0 ","$300 ","$1,700 ","$0 ",100%,"Not Applicable",No,"Silver Classic Saver Plus CSR 200","$0 ","$200 ","$800 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010008,"Silver Classic Saver Plus",23818NJ001,,NJN001,NJS001,NJF001,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010008-06,"94% AV Level Silver Plan",94.25%,0.942426653,No,Yes,No,100,,,,,,,,,,,,,,,,,,"$1,350 ","$1350 per person | $2700 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$100 ","$100 per person | $200 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$40 ","$1,300 ","$0 ","$0 ","$50 ","$800 ","$0 ",100%,"Not Applicable",No,"Silver Classic Saver Plus CSR 150","$0 ","$100 ","$400 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010009,"Silver Simple PCP Saver",23818NJ001,,NJN001,NJS001,NJF001,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010009-01,"Standard Silver On Exchange Plan",70.31%,0.702288618,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$9,300 ","$9300 per person | $18600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$300 ","$3,700 ","$0 ","$2,500 ","$500 ","$800 ","$0 ",100%,"Not Applicable",No,"Silver Simple PCP Saver","$2,300 ","$200 ","$0 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010009,"Silver Simple PCP Saver",23818NJ001,,NJN001,NJS001,NJF001,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010009-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",100%,"Not Applicable",No,"AIAN Cost Share","$0 ","$0 ","$0 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010009,"Silver Simple PCP Saver",23818NJ001,,NJN001,NJS001,NJF001,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010009-03,"Limited Cost Sharing Plan Variation",70.31%,0.702288618,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$9,300 ","$9300 per person | $18600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",100%,"Not Applicable",No,"Silver Simple PCP Saver","$0 ","$0 ","$0 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010009,"Silver Simple PCP Saver",23818NJ001,,NJN001,NJS001,NJF001,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010009-04,"73% AV Level Silver Plan",73.38%,0.73309783,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$7,550 ","$7550 per person | $15100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$200 ","$3,700 ","$0 ","$2,500 ","$400 ","$800 ","$0 ",100%,"Not Applicable",No,"Silver Simple PCP Saver CSR 250","$2,300 ","$200 ","$0 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010009,"Silver Simple PCP Saver",23818NJ001,,NJN001,NJS001,NJF001,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010009-05,"87% AV Level Silver Plan",87.19%,0.871719363,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$2,900 ","$2900 per person | $5800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$850 ","$850 per person | $1700 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$850 ","$100 ","$1,800 ","$0 ","$850 ","$300 ","$700 ","$0 ",100%,"Not Applicable",No,"Silver Simple PCP Saver CSR 200","$850 ","$90 ","$300 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010009,"Silver Simple PCP Saver",23818NJ001,,NJN001,NJS001,NJF001,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010009-06,"94% AV Level Silver Plan",94.07%,0.940566306,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$1,550 ","$1550 per person | $3100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$50 ","$50 per person | $100 per group",15.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$50 ","$70 ","$1,400 ","$0 ","$50 ","$200 ","$600 ","$0 ",100%,"Not Applicable",No,"Silver Simple PCP Saver CSR 150","$50 ","$60 ","$300 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010029,"Silver Elite Plus",23818NJ001,,NJN001,NJS001,NJF001,New,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,3,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010029-01,"Standard Silver On Exchange Plan",71.57%,0.714327654,No,Yes,No,100,,,,,,,,,,,,,,,,,,"$10,600 ","$10600 per person | $21200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,600 ","$1600 per person | $3200 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | $500 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$1,600 ","$800 ","$0 ","$0 ","$1,600 ","$400 ","$1,200 ","$0 ",100%,"Not Applicable",No,"Silver Elite Plus","$1,600 ","$600 ","$50 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010029,"Silver Elite Plus",23818NJ001,,NJN001,NJS001,NJF001,New,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,3,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010029-02,"Zero Cost Sharing Plan Variation",100.00%,1,No,Yes,No,100,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",100%,"Not Applicable",No,"AIAN Cost Share","$0 ","$0 ","$0 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010029,"Silver Elite Plus",23818NJ001,,NJN001,NJS001,NJF001,New,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,3,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010029-03,"Limited Cost Sharing Plan Variation",71.57%,0.714327654,No,Yes,No,100,,,,,,,,,,,,,,,,,,"$10,600 ","$10600 per person | $21200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,600 ","$1600 per person | $3200 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | $500 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",100%,"Not Applicable",No,"Silver Elite Plus","$0 ","$0 ","$0 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010029,"Silver Elite Plus",23818NJ001,,NJN001,NJS001,NJF001,New,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,3,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010029-04,"73% AV Level Silver Plan",73.92%,0.737973761,No,Yes,No,100,,,,,,,,,,,,,,,,,,"$8,450 ","$8450 per person | $16900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,600 ","$1600 per person | $3200 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | $500 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$1,600 ","$800 ","$0 ","$0 ","$1,600 ","$400 ","$1,200 ","$0 ",100%,"Not Applicable",No,"Silver Elite Plus CSR 250","$1,600 ","$600 ","$50 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010029,"Silver Elite Plus",23818NJ001,,NJN001,NJS001,NJF001,New,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,3,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010029-05,"87% AV Level Silver Plan",87.70%,0.876460889,No,Yes,No,100,,,,,,,,,,,,,,,,,,"$3,300 ","$3300 per person | $6600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$350 ","$350 per person | $700 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$50 ","$50 per person | $100 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$350 ","$400 ","$0 ","$0 ","$350 ","$200 ","$1,800 ","$0 ",100%,"Not Applicable",No,"Silver Elite Plus CSR 200","$350 ","$300 ","$500 ","$0 "
2026,NJ,,23818,SERFF,1,1/13/2026,,Individual,No,,23818NJ0010029,"Silver Elite Plus",23818NJ001,,NJN001,NJS001,NJF001,New,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Depression, Heart Disease, Asthma",,,,3,,,1/1/2026,12/31/2026,Yes,"Emergency Services Only",Yes,"Emergency and Urgent Services Only",No,,,,,23818NJ0010029-06,"94% AV Level Silver Plan",94.12%,0.941025988,No,Yes,No,100,,,,,,,,,,,,,,,,,,"$1,700 ","$1700 per person | $3400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$300 ","$0 ","$0 ","$0 ","$90 ","$800 ","$0 ",100%,"Not Applicable",No,"Silver Elite Plus CSR 150","$0 ","$100 ","$300 ","$0 "
2026,NJ,,35152,SERFF,1,1/13/2026,,Individual,Yes,,35152NJ0010001,"Choice PPO Basic",35152NJ001,,NJN002,NJS002,,Existing,PPO,Low,,Both,,,,"Out of Pocket Maximum applies to children only. Adults have separate deductible and plan payment maximum, refer to plan document for details.",,,,"Allows Adult and Child-Only",,No,,100.00%,"Guaranteed Rate",,,,,1/1/2026,12/31/2026,Yes,"Standard Out of Network PPO Benefits",Yes,"Standard Out of Network PPO Benefits",Yes,,,,,35152NJ0010001-01,"Standard Low On Exchange Plan",,,,,No,100,,"$450 ","$450 per person | $900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$100 ","$100 per person | $200 per group",,,,,"$100 ","$100 per person | $200 per group","$100 ","$100 per person | $200 per group",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Choice PPO Basic",,,,
2026,NJ,,35152,SERFF,1,1/13/2026,,Individual,Yes,,35152NJ0010002,"Choice PPO Premium",35152NJ001,,NJN002,NJS002,,Existing,PPO,High,,Both,,,,"Out of Pocket Maximum applies to children only. Adults have separate deductible and plan payment maximum, refer to plan document for details.",,,,"Allows Adult and Child-Only",,No,,100.00%,"Guaranteed Rate",,,,,1/1/2026,12/31/2026,Yes,"Standard Out of Network PPO Benefits",Yes,"Standard Out of Network PPO Benefits",Yes,,,,,35152NJ0010002-01,"Standard High On Exchange Plan",,,,,No,100,,"$450 ","$450 per person | $900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$25 ","$25 per person | $50 per group",,,,,"$25 ","$25 per person | $50 per group","$25 ","$25 per person | $50 per group",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Choice PPO Premium",,,,
2026,NJ,,35152,SERFF,1,1/13/2026,,Individual,Yes,,35152NJ0010003,"Choice PPO Basic Pediatric",35152NJ001,,NJN002,NJS002,,Existing,PPO,Low,,Both,,,,,,,,"Allows Child-Only",,No,,100.00%,"Guaranteed Rate",,,,,1/1/2026,12/31/2026,Yes,"Standard Out of Network PPO Benefits",Yes,"Standard Out of Network PPO Benefits",Yes,,,,,35152NJ0010003-01,"Standard Low On Exchange Plan",,,,,No,100,,"$450 ","$450 per person | $900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$100 ","$100 per person | $200 per group",,,,,"$100 ","$100 per person | $200 per group","$100 ","$100 per person | $200 per group",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Choice PPO Basic Pediatric",,,,
2026,NJ,,35152,SERFF,1,1/13/2026,,Individual,Yes,,35152NJ0010004,"Choice PPO Premium Pediatric",35152NJ001,,NJN002,NJS002,,Existing,PPO,High,,Both,,,,,,,,"Allows Child-Only",,No,,100.00%,"Guaranteed Rate",,,,,1/1/2026,12/31/2026,Yes,"Standard Out of Network PPO Benefits",Yes,"Standard Out of Network PPO Benefits",Yes,,,,,35152NJ0010004-01,"Standard High On Exchange Plan",,,,,No,100,,"$450 ","$450 per person | $900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$25 ","$25 per person | $50 per group",,,,,"$25 ","$25 per person | $50 per group","$25 ","$25 per person | $50 per group",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Choice PPO Premium Pediatric",,,,
