"BUSINESS YEAR","STATE CODE","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","FEDERAL TIN","RATE EXPIRATION","RATE EFFECTIVE DATE","PLAN ID","RATING AREA ID",TOBACCO,AGE,QHP_NON_QHP_TYPE_ID,"INDIVIDUAL RATE","INDIVIDUAL TOBACCO RATE",COUPLE,"PRIMARY SUBSCRIBER AND ONE DEPENDENT","PRIMARY SUBSCRIBER AND TWO DEPENDENTS","PRIMARY SUBSCRIBER AND THREE OR MORE DEPENDENTS","COUPLE AND ONE DEPENDENT","COUPLE AND TWO DEPENDENTS","COUPLE AND THREE OR MORE DEPENDENTS"
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",0-14,Both,341.35,341.35,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",15,Both,371.69,371.69,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",16,Both,383.29,383.29,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",17,Both,394.90,394.90,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",18,Both,407.39,407.39,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",19,Both,419.88,419.88,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",20,Both,432.82,432.82,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",21,Both,446.22,446.22,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",22,Both,446.22,446.22,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",23,Both,446.22,446.22,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",24,Both,446.22,446.22,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",25,Both,447.99,447.99,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",26,Both,456.92,456.92,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",27,Both,467.63,467.63,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",28,Both,485.03,485.03,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",29,Both,499.31,499.31,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",30,Both,506.45,506.45,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",31,Both,517.16,517.16,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",32,Both,527.87,527.87,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",33,Both,534.56,534.56,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",34,Both,541.70,541.70,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",35,Both,545.27,545.27,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",36,Both,548.84,548.84,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",37,Both,552.41,552.41,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",38,Both,555.98,555.98,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",39,Both,563.12,563.12,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",40,Both,570.26,570.26,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",41,Both,580.96,580.96,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",42,Both,591.23,591.23,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",43,Both,605.51,605.51,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",44,Both,623.35,623.35,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",45,Both,644.33,644.33,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",46,Both,669.31,669.31,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",47,Both,697.43,697.43,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",48,Both,729.55,729.55,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",49,Both,761.23,761.23,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",50,Both,796.93,796.93,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",51,Both,832.18,832.18,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",52,Both,871.00,871.00,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",53,Both,910.27,910.27,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",54,Both,952.66,952.66,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",55,Both,995.05,995.05,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",56,Both,1041.01,1041.01,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",57,Both,1087.41,1087.41,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",58,Both,1136.94,1136.94,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",59,Both,1161.48,1161.48,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",60,Both,1211.01,1211.01,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",61,Both,1253.85,1253.85,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",62,Both,1281.96,1281.96,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User",63,Both,1317.21,1317.21,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010003,"Rating Area 1","Tobacco User/Non-Tobacco User","64 and over",Both,1338.62,1338.62,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",0-14,Both,384.62,384.62,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",15,Both,418.81,418.81,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",16,Both,431.88,431.88,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",17,Both,444.95,444.95,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",18,Both,459.03,459.03,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",19,Both,473.10,473.10,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",20,Both,487.68,487.68,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",21,Both,502.78,502.78,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",22,Both,502.78,502.78,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",23,Both,502.78,502.78,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",24,Both,502.78,502.78,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",25,Both,504.78,504.78,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",26,Both,514.83,514.83,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",27,Both,526.90,526.90,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",28,Both,546.51,546.51,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",29,Both,562.60,562.60,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",30,Both,570.64,570.64,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",31,Both,582.71,582.71,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",32,Both,594.77,594.77,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",33,Both,602.32,602.32,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",34,Both,610.36,610.36,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",35,Both,614.38,614.38,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",36,Both,618.40,618.40,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",37,Both,622.43,622.43,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",38,Both,626.45,626.45,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",39,Both,634.49,634.49,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",40,Both,642.54,642.54,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",41,Both,654.60,654.60,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",42,Both,666.17,666.17,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",43,Both,682.26,682.26,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",44,Both,702.37,702.37,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",45,Both,726.00,726.00,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",46,Both,754.15,754.15,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",47,Both,785.83,785.83,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",48,Both,822.03,822.03,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",49,Both,857.72,857.72,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",50,Both,897.94,897.94,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",51,Both,937.66,937.66,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",52,Both,981.40,981.40,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",53,Both,1025.65,1025.65,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",54,Both,1073.41,1073.41,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",55,Both,1121.17,1121.17,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",56,Both,1172.96,1172.96,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",57,Both,1225.25,1225.25,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",58,Both,1281.05,1281.05,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",59,Both,1308.70,1308.70,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",60,Both,1364.51,1364.51,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",61,Both,1412.78,1412.78,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",62,Both,1444.45,1444.45,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User",63,Both,1484.17,1484.17,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010006,"Rating Area 1","Tobacco User/Non-Tobacco User","64 and over",Both,1508.29,1508.29,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",0-14,Both,418.78,418.78,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",15,Both,456.01,456.01,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",16,Both,470.24,470.24,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",17,Both,484.47,484.47,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",18,Both,499.80,499.80,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",19,Both,515.13,515.13,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",20,Both,531.00,531.00,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",21,Both,547.44,547.44,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",22,Both,547.44,547.44,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",23,Both,547.44,547.44,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",24,Both,547.44,547.44,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",25,Both,549.62,549.62,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",26,Both,560.56,560.56,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",27,Both,573.70,573.70,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",28,Both,595.05,595.05,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",29,Both,612.57,612.57,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",30,Both,621.33,621.33,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",31,Both,634.47,634.47,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",32,Both,647.60,647.60,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",33,Both,655.82,655.82,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",34,Both,664.57,664.57,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",35,Both,668.95,668.95,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",36,Both,673.33,673.33,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",37,Both,677.71,677.71,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",38,Both,682.09,682.09,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",39,Both,690.85,690.85,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",40,Both,699.61,699.61,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",41,Both,712.75,712.75,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",42,Both,725.34,725.34,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",43,Both,742.86,742.86,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",44,Both,764.75,764.75,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",45,Both,790.48,790.48,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",46,Both,821.14,821.14,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",47,Both,855.63,855.63,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",48,Both,895.04,895.04,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",49,Both,933.91,933.91,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",50,Both,977.70,977.70,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",51,Both,1020.95,1020.95,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",52,Both,1068.57,1068.57,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",53,Both,1116.75,1116.75,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",54,Both,1168.75,1168.75,,,,,,,
2026,NJ,17970,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,17970NJ0010007,"Rating Area 1","Tobacco User/Non-Tobacco User",55,Both,1220.76,1220.76,,,,,,,
